테마명,종목명,테마 사유
수소차(연료전지/부품/충전소 등) ,한온시스템,친환경 공조기술인 하이브리드 에어컨 시스템과 대체 냉매 시스템 기술을 개발. 본사 및 고객들과의 협업을 통해 친환경차 공조시스템 생산 추진중.
수소차(연료전지/부품/충전소 등) ,삼양사,"삼양그룹 계열사로 식품사업(설탕, 밀가루, 유지, 홈메이드 제품 등)과 화학사업(엔지니어링 플라스틱, PET 용기, 이온교환수지, 터치패널용 소재, 폴리머 등) 등을 영위하는 업체. 수소차용 이온교환필터에 사용되는 이온교환수지 개발에 성공하고 국내외 완성차 업체들에게 공급을 추진중."
수소차(연료전지/부품/충전소 등) ,동양피스톤,"자동차용 엔진피스톤을 전문적으로 제조하는 업체. 친환경차 수요 대응 및 사업다각화를 목적으로 우신공업의 수소연료전지 자동차용 인클로저 및 매니폴드 블록사업 사업 인수계약을 18년11월 체결했으며, 양수 완료함. 인클로저 및 매니폴드는 넥쏘 등 현대차 수소전기차(FCEV)에 납품."
수소차(연료전지/부품/충전소 등) ,원익머트리얼즈,차세대 수소 연료 및 수소전기차량 적용되는 NH3 개질 수소 발생 시스템 개발 완료.
수소차(연료전지/부품/충전소 등) ,유일에너테크,"친환경 에너지(2차전지, 연료전지, 태양전지 등) 제조 장비 및 기타 산업용 자동화 장비 개발 및 제작, 판매 업체. 수소연료연지용 제조 설비 및 진공 설비 등을 제조하는 사업도 영위."
수소차(연료전지/부품/충전소 등) ,티에이치엔,현대기아자동차그룹의 자동차 관련 계열사를 주요 고객으로 현대차의 수소차 '넥쏘'에 고전압 케이블이 포함된 수소차용 와이어하네스(WIRE HARNESS)를 제조 및 납품중.
수소차(연료전지/부품/충전소 등) ,디와이,자회사 디와이오토가 국책과제로 수소연료전지 자동차를 위한 1.2kW 고전압 BLDC 쿨링 팬 모터 및 일체형 모터 드라이버를 개발.
수소차(연료전지/부품/충전소 등) ,라이트론,2018년2월 액체수소 기반의 신재생 수소에너지 전문기업 블루에이치투(前 메타비스타) 지분 취득.
수소차(연료전지/부품/충전소 등) ,동아화성,"수소자동차용 흡기, 배기호스 등을 주요제품으로 생산중이며, 수소차용 습기배기호스를 현대차에 납품하고 있음."
수소차(연료전지/부품/충전소 등) ,성창오토텍,"차량용 Cabin Filter(차량용에어컨필터), 클러스터 이오나이저(Cluster Ionizer), 인버터(Inverter) 등과 같은 자동차공조부품 및 전기전장부품 제조 업체."
수소차(연료전지/부품/충전소 등) ,일지테크,수소연료차 넥쏘에 DASH 외 1종 부품 납품.
수소차(연료전지/부품/충전소 등) ,지엠비코리아,현대차 수소차에 수소연료 전지용 전동식 워터펌프(LMFC용 EWP) 공급 중.
수소차(연료전지/부품/충전소 등) ,비나텍,"수소를 연료로 공급하여 대기 중 산소와 전기화학반응에 의해 직접 변환 발전하는 수소연료전지 소재 및 부품 사업(건물용, 발전용, 수송용)을 영위하고 있음."
수소차(연료전지/부품/충전소 등) ,국일제지,수소연료전지 자동차등에 사용되는 탄소종이를 개발.
수소차(연료전지/부품/충전소 등) ,범한퓨얼셀,"수소연료전지 기술 개발 및 제품 생산 전문업체. 독자개발 또는 기술이전을 통해 획득한 원천기술을 기반으로, 잠수함용 연료전지, 건물용 연료전지, 수소충전소 구축 사업 등을 영위."
수소차(연료전지/부품/충전소 등) ,에스코넥,"100% 자회사 에코하이테크를 통해 수소 사업 영위중. RCU의 플라즈마 탄소전환기술을 활용하여 음식물쓰레기 처리장에서 발생한 이산화탄소를 처리하는 설비를 구축하여 수소와 일산화탄소로 분리하는 실증사업을 성공적으로 완료하였으며 이에 대한 최종 결과발표를 2019년에 완료하였고, 해당 기술을 적용한 2단계 사업을 추진 예정임."
수소차(연료전지/부품/충전소 등) ,삼영에스앤씨,21년11월 수소연료전지 배터리 효율을 10% 이상 증가시키는 수소연료전지용 온습도 센서 개발.
수소차(연료전지/부품/충전소 등) ,영화테크,"내연기관차, 전기차, 수소전기차량 등에 공급되어지는 정션박스(전원분배 및 회로보호) 등을 자체 개발/제조. 스택 내 열 회수 및 냉각수 누설방지를 위한 전동식워터펌프 및 수소연료전지차용 고전압 부스터 시스템 개발 완료."
수소차(연료전지/부품/충전소 등) ,대우부품,"우신산업 계열의 자동차전장부품 및 콘덴서(알루미늄 전해 콘덴서, 탄탈 콘덴서) 제조, 판매업체. 신규 사업으로 CCH(공조 제어 장치), PTC 히터를 양산중. 현대차 1차벤더를 통해 수소차에 물 공급 전기 펌프(Electronic Water Pump) 공급 중임. 수소차용 EWP(Electronic Water Pump) 등을 양산중이며, 수소차용 FDC(Fuel-Cell DC-DC Converter) 양산을 준비중."
수소차(연료전지/부품/충전소 등) ,에스퓨얼셀,수소 연료전지시스템 제조 및 판매업체. 주요제품으로는 건물용 연료전지와 발전용 연료전지 등이 있음.
수소차(연료전지/부품/충전소 등) ,일진하이솔루스,"일진그룹 계열의 수소 사업 및 환경 사업 등을 영위하는 업체. CNG,수소 차량용 연료탱크 제조 등 설치용 금속탱크 및 저장용기 사업과 매연저감장치 DPF 사업 등을 주요 사업으로 영위. 특히, 현대자동차의 수소차 넥쏘에 들어가는 고압 수소용기를 독점 공급중."
수소차(연료전지/부품/충전소 등) ,평화홀딩스,자회사 평화오일씰공업이 수소연료전기자동차(FCEV)의 핵심부품인 연료전지 스택(Stack) 가스켓을 개발 완료.
수소차(연료전지/부품/충전소 등) ,평화산업,그룹 계열사 평화오일씰공업이 수소연료전기자동차(FCEV)의 핵심부품인 연료전지 스택(Stack) 가스켓을 개발 완료.
수소차(연료전지/부품/충전소 등) ,효성화학,"PP, TPA, Nylon Film, PET Film, NF3 Gas, TAC Flim 등의 산업용 화학제품 등을 생산하는 업체.  석유화학 공정의 부산물이자 액화수소의 원료가 되는 부생수소를 효성중공업에 공급. 효성중공업은 부생수소에 수소액화 기술 및 설비를 적용해 액화수소를 생산."
수소차(연료전지/부품/충전소 등) ,EG,15년6월 고체수소저장소재개발 관련 국책과제에 선정되어 국책과제를 수행. 고용량 고체수소저장소재(마그네슘 하이드라이드)의 합성 기술 개발 완료.
수소차(연료전지/부품/충전소 등) ,성문전자,"콘덴서용 금속 증착 필름을 제조해 코웰패션, 삼화콘덴서 등 콘덴서 회사에 납품."
수소차(연료전지/부품/충전소 등) ,상아프론테크,"자체 특허로 수소차용 멤브레인을 상용화한데 이어, 다양한 영역으로 적용을 확대중. 멤브레인은 수소연료전지 스텍, 수전해 장치 등에 필수적인 소재임."
수소차(연료전지/부품/충전소 등) ,삼보모터스,2015년 관계회사인 코디박이 진행 중이던 수소차 연료전지 관련 기술을 이관받아 관련 연구를 진행 및 개발.
수소차(연료전지/부품/충전소 등) ,조광ILI,"산업용 밸브 생산업체로 조선기자재, 원자로설비, 석유화학플랜트, 반도체 설비 등에 사용되는 특수밸브와 일반밸브를 생산, 판매. 2021년 4월 수소충전소용 PSV FULL LINE 5종 개발완료 하였으며, 현재 수주중."
수소차(연료전지/부품/충전소 등) ,디아이티,현대차에 수소연료전지 검사장비 공급중.
수소차(연료전지/부품/충전소 등) ,뉴인텍,수소차에 탑재되는 인버터용 콘덴서를 생산.
수소차(연료전지/부품/충전소 등) ,삼기,알루미늄 다이캐스팅 및 가공을 통해 자동차 엔진부품과 변속기부품을 개발/생산 업체. 현대자동차의 수소전기차 '넥쏘'에 들어가는 모터써포트브라켓(BRKT MOTOR MTG SUPT)을 공급.
수소차(연료전지/부품/충전소 등) ,에스에너지,"자회사 에스퓨얼셀이 수소 연료전지시스템 제조 및 판매사업 영위. 에스퓨얼셀의 주요제품으로는 1kW, 5kW, 6kW, 10kW급 건물용 연료전지와 100kW급 발전용 연료 전지 등."
수소차(연료전지/부품/충전소 등) ,제이엔케이히터,2013년 '300Nm3/h급 천연가스 개질 수소스테이션 개발'에 참여. 중형 규모(300Nm3/h)급 수소스테이션 개질기 설계·제작기술을 보유. 2017년부터 2020년까지 '수소충전소용 대용량 수소제조장치 개발’과제 수행을 통해 500 kg/day급 수소제조장치를 설계/제작후 경남 창원 성주동 수소충전소에 설치하여 실증시험을 완료. 바이오가스 정제기술 보유 업체인 캐나다 Xebec과 비즈니스 파트너쉽을 구축해 바이오가스정제를 이용한 수소생산기술을 추가적으로 확보.
수소차(연료전지/부품/충전소 등) ,효성첨단소재,수소차에서 가장 중요한 핵심 소재 중 하나인 탄소섬유를 자체 생산.
수소차(연료전지/부품/충전소 등) ,우수AMS,"현대차 수소차 제품에 현대위아를 통해 감속기 부품 등의 제품을 공급중. 수소전기차부품(BRKT, 전동COMP용 부품(GUIDE SENSOR/E-BUSH), ROTER-SHAFT 등) 생산중."
수소차(연료전지/부품/충전소 등) ,진성티이씨,"두산퓨얼셀을 대상으로 수소연료전지부품인 압력판, 매니폴더를 독점 공급중."
수소차(연료전지/부품/충전소 등) ,코오롱플라스틱,코오롱그룹 계열의 엔지니어링 플라스틱(Engineering Plastic) 전문 업체. 차량용 엔지니어링 플라스틱 기술력을 바탕으로 수소연료전지의 효율성을 증진시키는 하우징 부품을 생산.
수소차(연료전지/부품/충전소 등) ,유니크,"수소연료전지 스택시스템의 수소제어밸브를 개발하여 양산하였고, 수소탱크용 고압제어밸브를 개발 완료. 현대차와 공동으로 국책사업인 '고출력 고분자 전해질형 연료전지(PEMFC)시스템 실용화 기술개발' 완료했으며, 수소제어모듈을 현대차에 독점 공급중."
수소차(연료전지/부품/충전소 등) ,일진다이아,"종속회사인 일진하이솔루스가 현대차의 수소차인 넥쏘에 수소탱크를 공급중. 또한, 현대차의 수소버스용 모듈 및 탱크 공급업체로 선정."
수소차(연료전지/부품/충전소 등) ,디케이락,"현대차 수소전기차 '넥쏘'에 8종의 부품을 공급하고 있으며, 두산퓨얼셀, 에스퓨얼셀 등에 수소연료전지용 피팅 및 밸브를 공급중."
수소차(연료전지/부품/충전소 등) ,인지컨트롤스,현대기아차의 주요 수소연료전지차에 열관리 부품을 공급.
수소차(연료전지/부품/충전소 등) ,에코바이오,세계 최초로 매립가스를 활용한 상암동 수소스테이션 준공 및 운영관리중. 하수처리장에서는 혐기성 소화조의 효율개선을 통해 메탄가스 발생량을 증대시켜 에너지원으로 활용하여 수소 생산 및 수소차연료공급 사업 계획중.
수소차(연료전지/부품/충전소 등) ,비엠티,"산업용 정밀 피팅 및 밸브, 전기분전반 생산/판매 업체. 수소충전소용 초고압 밸브와 디스펜서, 열교환기, 모니터링 시스템 등을 개발하기 위해 국책과제를 수행중."
수소차(연료전지/부품/충전소 등) ,두산퓨얼셀,"건물 및 주택, 발전용 연료전지 원천기술을 보유한 친환경 에너지 설비 제조 기업. 국내에서 유일하게 발전용 연료전지로 PAFC(저온 인산형 타입의 연료전지) 타입을 활용. 수소생산 연료전지 시스템(Tri-gen) 개발중."
수소차(연료전지/부품/충전소 등) ,이지트로닉스,"전력변환장치 전문 업체로 친환경 전기차/수소차용 인버터, 컨버터 및 탑재형 충전기(OBC) 등을 생산. 전기차/수소차 분야 EV 제품(UNIT ASS'Y-DUAL L.D.C, UNIT ASS'Y-AUXILIARY INVERTER)은 현대차 등에 납품 중."
수소차(연료전지/부품/충전소 등) ,엘티씨,"국책과제를 통해 고온 고내구성 전해반응용 금속 분리판 소재 및 제조 공정 기술 개발 완료했으며, YSZ 소재를 이용한 SOFC(고체산화물연료전지) 전해질 물질 개발도 완료."
수소차(연료전지/부품/충전소 등) ,글로벌에스엠,"스페인법인(Industrias Gol, S.A.U)을 통해 알루미늄 단조개발이라는 과제명으로 미래 산업 전기, 수소자동차 경량화 연구개발을 진행한 이력을 보유. "
수소차(연료전지/부품/충전소 등) ,신도기연,"열 진공 압력을 이용하는 당사의 핵심 합착기술을 이용하여 수소연료전지의 핵심부품인 MEA(막전극접합체) 제조장비 시장으로 사업을 확대중. 특히, 수소 연료전지 구성품인 스택(Stack) 내의 막전극접합체(MEA)를 진공과 열을 이용하여 합착하는 장비인 Vacuum Press를 개발하여 일부 고객사에 납품."
